,geometry,cartodb_id,objectid,dc_dist,psa,dispatch_date_time,dispatch_date,dispatch_time,hour_,dc_key,location_block,ucr_general,text_general_code,point_x,point_y
1829,POINT (-75.077754 40.022371),258935,248588,15,1,2019-05-25T15:56:00Z,2019-05-25,15:56:00,15,201915051302,5200 BLOCK FRANKFORD AVE,400,Aggravated Assault No Firearm,-75.07775424,40.02237084
1830,POINT (-75.196814 39.960222),259313,248196,16,1,2019-10-31T21:34:00Z,2019-10-31,21:34:00,21,201916053938,N 38TH ST / LANCASTER AV,400,Aggravated Assault No Firearm,-75.1968138,39.96022233
1831,POINT (-75.196814 39.960222),259314,248197,16,1,2019-12-15T01:11:00Z,2019-12-15,01:11:00,1,201916060290,N 38TH ST / LANCASTER AV,400,Aggravated Assault Firearm,-75.1968138,39.96022233
1832,POINT (-75.186611 39.925292),260794,244517,1,1,2019-10-12T21:30:00Z,2019-10-12,21:30:00,21,201901050046,S 24TH ST / JACKSON ST,400,Aggravated Assault No Firearm,-75.18661082,39.92529249
1833,POINT (-75.18551100000001 39.930172),260433,245739,1,1,2019-06-22T23:29:00Z,2019-06-22,23:29:00,23,201901029050,2400 BLOCK MOORE ST,400,Aggravated Assault Firearm,-75.18551105,39.93017194
1834,POINT (-75.18551100000001 39.930172),260434,245740,1,1,2019-06-22T23:29:00Z,2019-06-22,23:29:00,23,201901029051,2400 BLOCK MOORE ST,400,Aggravated Assault Firearm,-75.18551105,39.93017194
1835,POINT (-75.18551100000001 39.930172),260435,245741,1,1,2019-06-23T02:50:00Z,2019-06-23,02:50:00,2,201901029087,2400 BLOCK MOORE ST,400,Aggravated Assault Firearm,-75.18551105,39.93017194
1836,POINT (-75.213993 39.958696),260440,245746,16,2,2019-06-11T15:43:00Z,2019-06-11,15:43:00,15,201916027372,0 BLOCK N 46TH ST,400,Aggravated Assault Firearm,-75.21399264,39.95869587
1837,POINT (-75.109477 39.988067),259944,244465,24,3,2019-03-20T09:24:00Z,2019-03-20,09:24:00,9,201924023760,3100 BLOCK AGATE ST,400,Aggravated Assault No Firearm,-75.10947661,39.98806712
1838,POINT (-75.18551100000001 39.930172),260828,245342,1,1,2019-06-22T22:25:00Z,2019-06-22,22:25:00,22,201901029049,2400 BLOCK MOORE ST,400,Aggravated Assault Firearm,-75.18551105,39.93017194
1839,POINT (-75.166016 39.923913),260831,245345,3,3,2019-02-03T21:25:00Z,2019-02-03,21:25:00,21,201903007513,S 12TH ST / SNYDER AVE,400,Aggravated Assault No Firearm,-75.16601592,39.9239126
1840,POINT (-75.16052500000001 39.971334),261105,242818,22,3,2019-10-03T01:55:00Z,2019-10-03,01:55:00,1,201922088259,1400 BLOCK W GIRARD AVE,400,Aggravated Assault No Firearm,-75.16052484,39.97133404
1841,POINT (-75.21040499999999 39.969976),259891,250741,16,1,2019-11-16T03:50:00Z,2019-11-16,03:50:00,3,201916056339,0 BLOCK N 39TH ST,400,Aggravated Assault No Firearm,-75.21040522,39.96997632
1842,POINT (-75.22108900000001 39.953945),261141,243646,18,2,2019-09-12T02:38:00Z,2019-09-12,02:38:00,2,201918082886,300 BLOCK S SAINT BERNARD ST,400,Aggravated Assault Firearm,-75.22108923,39.95394482
1843,POINT (-75.128454 39.986704),261546,243256,26,3,2019-04-15T00:46:00Z,2019-04-15,00:46:00,0,201926015002,2500 BLOCK JASPER ST,400,Aggravated Assault No Firearm,-75.12845407,39.98670406
1844,POINT (-75.23312199999999 39.973524),261894,242030,19,2,2019-02-21T08:09:00Z,2019-02-21,08:09:00,8,201919014814,1400 BLOCK N 56TH ST,400,Aggravated Assault Firearm,-75.23312187,39.97352398
1845,POINT (-75.180256 40.004167),261912,242439,39,1,2019-05-11T18:29:00Z,2019-05-11,18:29:00,18,201939038296,3000 BLOCK W HUNTING PARK AVE,400,Aggravated Assault No Firearm,-75.18025632,40.00416656
1846,POINT (-75.180256 40.004167),261913,242440,39,1,2019-05-11T19:47:00Z,2019-05-11,19:47:00,19,201939038323,3000 BLOCK W HUNTING PARK AVE,400,Aggravated Assault No Firearm,-75.18025632,40.00416656
1847,POINT (-75.180256 40.004167),261914,242441,39,1,2019-05-11T19:48:00Z,2019-05-11,19:48:00,19,201939038329,3000 BLOCK W HUNTING PARK AVE,400,Aggravated Assault No Firearm,-75.18025632,40.00416656
1848,POINT (-75.180256 40.004167),261915,242442,39,1,2019-05-11T19:49:00Z,2019-05-11,19:49:00,19,201939038330,3000 BLOCK W HUNTING PARK AVE,400,Aggravated Assault No Firearm,-75.18025632,40.00416656
1849,POINT (-75.180256 40.004167),261916,242443,39,1,2019-05-11T19:49:00Z,2019-05-11,19:49:00,19,201939038331,3000 BLOCK W HUNTING PARK AVE,400,Aggravated Assault No Firearm,-75.18025632,40.00416656
1850,POINT (-75.180256 40.004167),261917,242444,39,1,2019-05-11T19:49:00Z,2019-05-11,19:49:00,19,201939038332,3000 BLOCK W HUNTING PARK AVE,400,Aggravated Assault No Firearm,-75.18025632,40.00416656
1851,POINT (-75.103745 39.986624),261927,242454,24,3,2019-04-14T04:09:00Z,2019-04-14,04:09:00,4,201924032165,3200 BLOCK BELGRADE ST,400,Aggravated Assault No Firearm,-75.10374486,39.98662439
1852,POINT (-75.07936100000001 40.030022),261940,242858,15,2,2019-01-03T15:19:00Z,2019-01-03,15:19:00,15,201915000857,1500 BLOCK ALCOTT ST,400,Aggravated Assault No Firearm,-75.07936122,40.03002192
1853,POINT (-75.14003599999999 40.040847),262209,240356,35,1,2019-01-10T01:28:00Z,2019-01-10,01:28:00,1,201935002439,1100 BLOCK W GRANGE AVE,400,Aggravated Assault Firearm,-75.14003564,40.04084739
1854,POINT (-75.242057 39.956901),262000,243711,18,1,2019-12-19T15:48:00Z,2019-12-19,15:48:00,15,201918115673,200 BLOCK S 60TH ST,400,Aggravated Assault No Firearm,-75.24205687,39.95690089
1855,POINT (-75.20181599999999 39.964539),263649,243380,16,1,2019-01-16T15:35:00Z,2019-01-16,15:35:00,15,201916002406,3900 BLOCK MELON ST,400,Aggravated Assault No Firearm,-75.2018164,39.96453934
1856,POINT (-75.172746 39.926021),262548,245877,1,1,2019-08-30T17:22:00Z,2019-08-30,17:22:00,17,201901041907,1600 BLOCK MC KEAN ST,400,Aggravated Assault No Firearm,-75.17274574,39.92602094
1857,POINT (-75.157312 40.058601),262919,245064,14,1,2019-05-11T06:51:00Z,2019-05-11,06:51:00,6,201914043467,1600 BLOCK ANDREWS AVE,400,Aggravated Assault No Firearm,-75.15731208,40.05860109
1858,POINT (-75.21973800000001 39.973177),262236,240780,19,2,2019-02-11T18:25:00Z,2019-02-11,18:25:00,18,201919012196,4900 BLOCK W STILES ST,400,Aggravated Assault No Firearm,-75.2197379,39.9731771
1859,POINT (-75.23281 39.934876),262857,244212,12,2,2019-04-21T19:21:00Z,2019-04-21,19:21:00,19,201912030871,5900 BLOCK SPRINGFIELD AVE,400,Aggravated Assault Firearm,-75.2328098,39.93487606
1860,POINT (-75.167321 39.986131),263021,239983,22,1,2019-01-01T02:08:00Z,2019-01-01,02:08:00,2,201922000032,2100 BLOCK N LAMBERT ST,400,Aggravated Assault Firearm,-75.167321,39.98613067
1861,POINT (-75.167321 39.986131),263022,239984,22,1,2019-01-01T02:08:00Z,2019-01-01,02:08:00,2,201922000033,2100 BLOCK N LAMBERT ST,400,Aggravated Assault Firearm,-75.167321,39.98613067
1862,POINT (-81.581379 28.419715),265019,244778,25,2,2019-12-01T12:01:00Z,2019-12-01,12:01:00,12,201925097243,200 BLOCK W LUZERNE ST,400,Aggravated Assault Firearm,-81.58137853,28.41971521
1863,POINT (-75.16093100000001 40.045475),264273,246414,14,1,2019-04-24T22:18:00Z,2019-04-24,22:18:00,22,201914037646,5500 BLOCK BOYER ST,400,Aggravated Assault No Firearm,-75.16093059,40.04547489
1864,POINT (-75.080935 40.015272),264150,244707,15,1,2019-03-16T13:15:00Z,2019-03-16,13:15:00,13,201915024382,1700 BLOCK MARGARET ST,400,Aggravated Assault No Firearm,-75.08093482,40.01527164
1865,POINT (-75.174415 39.996717),264157,244714,39,3,2019-06-29T14:10:00Z,2019-06-29,14:10:00,14,201939054276,2600 BLOCK W LEHIGH AVE,400,Aggravated Assault No Firearm,-75.17441541,39.99671675
1866,POINT (-75.187129 39.955299),264971,244335,18,3,2019-04-14T00:05:00Z,2019-04-14,00:05:00,0,201918030591,3200 BLOCK MARKET ST,400,Aggravated Assault No Firearm,-75.1871292,39.95529858
1867,POINT (-75.234871 39.926386),266120,242287,12,2,2019-04-10T05:46:00Z,2019-04-10,05:46:00,5,201912027507,2100 BLOCK S 65TH ST,400,Aggravated Assault No Firearm,-75.23487114,39.92638577
1868,POINT (-75.16077799999999 39.933258),265829,244401,3,3,2019-10-08T11:29:00Z,2019-10-08,11:29:00,11,201903073388,1000 BLOCK WHARTON ST,400,Aggravated Assault No Firearm,-75.1607784,39.93325782
1869,POINT (-75.158361 40.020047),265281,242243,39,2,2019-03-13T02:31:00Z,2019-03-13,02:31:00,2,201939021329,1900 BLOCK DENNIE ST,400,Aggravated Assault No Firearm,-75.15836107,40.02004728
1870,POINT (-75.24159 39.961463),267274,280474,18,1,2019-06-07T17:26:00Z,2019-06-07,17:26:00,17,201918049216,6000 BLOCK LUDLOW ST,400,Aggravated Assault No Firearm,-75.24159026,39.96146305
1871,POINT (-75.22983499999999 39.966131),266522,241903,19,2,2019-11-26T13:06:00Z,2019-11-26,13:06:00,13,201919106553,5500 BLOCK PEARL ST,400,Aggravated Assault Firearm,-75.22983511,39.96613105
1872,POINT (-75.154779 40.031462),266749,285370,35,3,2019-07-13T17:38:00Z,2019-07-13,17:38:00,17,201935063525,E LOGAN ST / LINDLEY AV,400,Aggravated Assault No Firearm,-75.15477867,40.03146152
1873,POINT (-75.14837300000001 39.987765),266773,285786,26,1,2019-11-03T19:09:00Z,2019-11-03,19:09:00,19,201926047893,900 BLOCK W ARIZONA ST,400,Aggravated Assault No Firearm,-75.14837263,39.98776538
1874,POINT (-75.155941 39.925888),266276,244847,3,3,2019-05-10T22:26:00Z,2019-05-10,22:26:00,22,201903031181,600 BLOCK MCLELLAN STREETAN ST,400,Aggravated Assault Firearm,-75.15594072,39.92588762
1875,POINT (-75.167992 40.024689),266724,284954,39,1,2019-01-19T04:15:00Z,2019-01-19,04:15:00,4,201939005412,200 BLOCK W SEYMOUR ST,400,Aggravated Assault No Firearm,-75.16799237,40.02468944
1876,POINT (-75.217061 39.959046),267309,280895,16,2,2019-08-23T17:57:00Z,2019-08-23,17:57:00,17,201916041242,4800 BLOCK MARKET ST,400,Aggravated Assault No Firearm,-75.21706082,39.95904593
1877,POINT (-75.210554 39.952681),267321,280907,18,3,2019-05-28T20:23:00Z,2019-05-28,20:23:00,20,201918045547,S 44TH ST / SPRUCE ST,400,Aggravated Assault No Firearm,-75.21055395,39.95268143
1878,POINT (-75.16178499999999 39.950603),269141,283472,6,3,2019-04-15T19:53:00Z,2019-04-15,19:53:00,19,201906017303,S 13TH ST / CHESTNUT ST,400,Aggravated Assault No Firearm,-75.1617852,39.95060268
1879,POINT (-75.15372600000001 40.047459),267999,285041,35,3,2019-02-12T10:06:00Z,2019-02-12,10:06:00,10,201935012137,2000 BLOCK W SPENCER AVE,400,Aggravated Assault Firearm,-75.15372584,40.04745945
1880,POINT (-75.035184 40.0313),269030,281830,15,3,2019-12-11T09:48:00Z,2019-12-11,09:48:00,9,201915128861,4500 BLOCK TEESDALE ST,400,Aggravated Assault No Firearm,-75.03518362,40.03129991
1881,POINT (-75.193849 39.948788),267810,282179,18,3,2019-12-19T19:50:00Z,2019-12-19,19:50:00,19,201918115768,3400 BLOCK CIVIC CENTER BLVD,400,Aggravated Assault No Firearm,-75.19384853,39.94878765
1882,POINT (-75.139545 40.025385),268096,286730,35,2,2019-02-01T13:43:00Z,2019-02-01,13:43:00,13,201935008826,4800 BLOCK N HUTCHINSON ST,400,Aggravated Assault No Firearm,-75.13954474,40.02538549
1883,POINT (-75.086129 40.01188),268440,285479,15,1,2019-02-05T09:44:00Z,2019-02-05,09:44:00,9,201915010564,1600 BLOCK UNITY ST,400,Aggravated Assault No Firearm,-75.08612855,40.01188011
1884,POINT (-75.086129 40.01188),268441,285480,15,1,2019-03-20T11:34:00Z,2019-03-20,11:34:00,11,201915025805,1600 BLOCK UNITY ST,400,Aggravated Assault No Firearm,-75.08612855,40.01188011
1885,POINT (-75.14843999999999 39.961924),269105,283070,6,1,2019-05-06T20:38:00Z,2019-05-06,20:38:00,20,201906021036,500 BLOCK WENDLE CT,400,Aggravated Assault No Firearm,-75.1484396,39.96192447
1886,POINT (-75.166721 39.99849),269381,280613,39,3,2019-05-02T14:46:00Z,2019-05-02,14:46:00,14,201939035553,2800 BLOCK N 22ND ST,400,Aggravated Assault No Firearm,-75.16672111,39.99849042
1887,POINT (-81.581379 28.419715),268715,283435,12,2,2019-03-17T18:49:00Z,2019-03-17,18:49:00,18,201912020977,5800 BLOCK SPRINGFIELD AVIELD AVE,400,Aggravated Assault Firearm,-81.58137853,28.41971521
1888,POINT (-75.18328700000001 39.993869),269522,283094,22,2,2019-05-18T02:54:00Z,2019-05-18,02:54:00,2,201922041069,2400 BLOCK N NAPA ST,400,Aggravated Assault No Firearm,-75.18328654,39.9938693
1889,POINT (-75.05305 40.035084),269158,283851,15,3,2019-02-24T04:01:00Z,2019-02-24,04:01:00,4,201915016959,3100 BLOCK LONGSHORE AVE,400,Aggravated Assault No Firearm,-75.05304978,40.03508425
1890,POINT (-75.235026 39.964853),270063,284759,19,2,2019-02-02T02:54:00Z,2019-02-02,02:54:00,2,201919009603,200 BLOCK N ALDEN ST,400,Aggravated Assault No Firearm,-75.23502607,39.96485318
1891,POINT (-75.177184 40.013318),269869,281887,39,1,2019-02-13T14:31:00Z,2019-02-13,14:31:00,14,201939013445,2900 BLOCK FOX ST,400,Aggravated Assault No Firearm,-75.17718377,40.01331824
1892,POINT (-75.18195900000001 39.987432),270002,283914,22,2,2019-04-07T14:21:00Z,2019-04-07,14:21:00,14,201922028047,2900 BLOCK RIDGE AVE,400,Aggravated Assault No Firearm,-75.18195856,39.98743234
1893,POINT (-75.16359300000001 40.066586),270115,285589,14,1,2019-06-06T16:42:00Z,2019-06-06,16:42:00,16,201914052551,1800 BLOCK E CLIVEDEN ST,400,Aggravated Assault No Firearm,-75.16359258,40.06658602
1894,POINT (-75.191467 39.955852),269676,285150,18,3,2019-11-18T21:33:00Z,2019-11-18,21:33:00,21,201918106742,S 34TH ST / MARKET ST,400,Aggravated Assault No Firearm,-75.19146694,39.95585216
1895,POINT (-75.06021699999999 40.055448),270545,286017,2,3,2019-02-18T10:22:00Z,2019-02-18,10:22:00,10,201902009134,2000 BLOCK GLENDALE AVE,400,Aggravated Assault Firearm,-75.06021708,40.05544779
1896,POINT (-75.183353 40.00553),270251,281484,39,1,2019-12-15T12:26:00Z,2019-12-15,12:26:00,12,201939106930,N 33RD ST / W ALLEGHENY AVE,400,Aggravated Assault Firearm,-75.18335321,40.00553022
1897,POINT (-75.166771 40.009385),270252,281485,39,2,2019-05-12T13:26:00Z,2019-05-12,13:26:00,13,201939038553,2300 BLOCK W VENANGO ST,400,Aggravated Assault No Firearm,-75.16677109,40.00938528
1898,POINT (-75.17555900000001 39.98421),270395,283548,22,2,2019-06-24T21:38:00Z,2019-06-24,21:38:00,21,201922054092,2500 BLOCK RIDGE DR,400,Aggravated Assault Firearm,-75.17555882,39.98421021
1899,POINT (-75.107949 40.006726),270187,280248,24,1,2019-07-27T15:54:00Z,2019-07-27,15:54:00,15,201924072600,3800 BLOCK ELSINORE ST,400,Aggravated Assault Firearm,-75.10794872,40.00672617
1900,POINT (-81.581379 28.419715),270715,281949,39,1,2019-09-14T15:16:00Z,2019-09-14,15:16:00,15,201939079844,W ROOSEVELT BLVD RAMP G / FOX ST,400,Aggravated Assault Firearm,-81.58137853,28.41971521
1901,POINT (-75.178911 40.010895),272472,283670,39,1,2019-04-03T20:48:00Z,2019-04-03,20:48:00,20,201939027586,3200 BLOCK DEFENSE TER,400,Aggravated Assault No Firearm,-75.1789108,40.01089537
1902,POINT (-75.17599 39.976063),270797,283194,22,4,2019-09-19T02:42:00Z,2019-09-19,02:42:00,2,201922083319,2400 BLOCK SEYBERT ST,400,Aggravated Assault Firearm,-75.17599046,39.97606318
1903,POINT (-75.167399 40.02923),271094,281542,39,1,2019-06-07T21:14:00Z,2019-06-07,21:14:00,21,201939047510,0 BLOCK S ASHMEAD PL,400,Aggravated Assault No Firearm,-75.16739884,40.02922954
1904,POINT (-75.240067 39.975768),271639,283620,19,2,2019-02-18T09:17:00Z,2019-02-18,09:17:00,9,201919014055,5900 BLOCK LANSDOWNE AVE 2,400,Aggravated Assault No Firearm,-75.24006705,39.9757683
1905,POINT (-75.163938 39.981047),271821,286511,22,1,2019-08-07T13:17:00Z,2019-08-07,13:17:00,13,201922068568,N 18TH ST / W MONTGOMERY AV,400,Aggravated Assault No Firearm,-75.16393758,39.98104721
1906,POINT (-75.163938 39.981047),271822,286512,22,1,2019-08-07T13:37:00Z,2019-08-07,13:37:00,13,201922068569,N 18TH ST / W MONTGOMERY AVE,400,Aggravated Assault No Firearm,-75.16393758,39.98104721
1907,POINT (-75.232366 39.977946),272642,286163,19,3,2019-07-10T10:08:00Z,2019-07-10,10:08:00,10,201919059533,1600 BLOCK N 55TH ST,400,Aggravated Assault No Firearm,-75.23236557,39.97794592
1908,POINT (-75.19586700000001 39.966131),270638,280695,16,1,2019-11-02T14:43:00Z,2019-11-02,14:43:00,14,201916054218,3600 BLOCK FAIRMOUNT AVE 3,400,Aggravated Assault No Firearm,-75.19586714,39.96613136
1909,POINT (-75.157169 40.01089),271614,283228,39,2,2019-12-17T18:40:00Z,2019-12-17,18:40:00,18,201939107577,3700 BLOCK N 18TH ST,400,Aggravated Assault No Firearm,-75.15716875,40.01088958
1910,POINT (-75.198882 39.961578),272007,282864,16,1,2019-04-22T15:22:00Z,2019-04-22,15:22:00,15,201916017684,3800 BLOCK LANCASTER AVE,400,Aggravated Assault No Firearm,-75.198882,39.9615777
1911,POINT (-75.232366 39.977946),272616,285745,19,3,2019-10-24T07:27:00Z,2019-10-24,07:27:00,7,201919095795,1600 BLOCK N 55TH ST,400,Aggravated Assault No Firearm,-75.23236557,39.97794592
1912,POINT (-75.232366 39.977946),272617,285746,19,3,2019-10-24T09:57:00Z,2019-10-24,09:57:00,9,201919095835,1600 BLOCK N 55TH ST,400,Aggravated Assault No Firearm,-75.23236557,39.97794592
1913,POINT (-75.052615 40.038949),272855,282930,15,3,2019-10-18T10:37:00Z,2019-10-18,10:37:00,10,201915107706,3000 BLOCK PRINCETON AVE,400,Aggravated Assault No Firearm,-75.05261477,40.03894854
1914,POINT (-75.26700099999999 39.975696),271730,284862,19,1,2019-03-18T12:18:00Z,2019-03-18,12:18:00,12,201919021769,7500 BLOCK WOODBINE AVE,400,Aggravated Assault No Firearm,-75.26700149,39.97569642
1915,POINT (-75.162381 40.009726),271928,281595,39,2,2019-05-31T01:24:00Z,2019-05-31,01:24:00,1,201939044741,3600 BLOCK N 21ST ST,400,Aggravated Assault No Firearm,-75.16238109,40.00972591
1916,POINT (-75.178911 40.010895),272075,283665,39,1,2019-12-29T09:35:00Z,2019-12-29,09:35:00,9,201939110766,3200 BLOCK DEFENSE TER,400,Aggravated Assault No Firearm,-75.1789108,40.01089537
1917,POINT (-75.18874 40.044293),272763,281650,14,3,2019-07-23T21:28:00Z,2019-07-23,21:28:00,21,201914067473,200 BLOCK W UPSAL ST,400,Aggravated Assault No Firearm,-75.18874046,40.04429325
1918,POINT (-75.178246 39.997449),270705,281939,39,3,2019-05-28T11:13:00Z,2019-05-28,11:13:00,11,201939043796,2700 BLOCK N 29TH ST,400,Aggravated Assault Firearm,-75.17824601,39.99744898
1919,POINT (-81.581379 28.419715),270713,281947,39,1,2019-04-04T11:15:00Z,2019-04-04,11:15:00,11,201939027741,W ROOSEVELT BLVD RAMP G / FOX ST,400,Aggravated Assault No Firearm,-81.58137853,28.41971521
1920,POINT (-81.581379 28.419715),270714,281948,39,1,2019-09-14T13:33:00Z,2019-09-14,13:33:00,13,201939079831,W ROOSEVELT BLVD RAMP G / FOX ST,400,Aggravated Assault Firearm,-81.58137853,28.41971521
1921,POINT (-75.144722 40.008706),271504,281562,25,1,2019-11-21T09:11:00Z,2019-11-21,09:11:00,9,201925094576,1000 BLOCK W ERIE AVE,400,Aggravated Assault No Firearm,-75.14472179,40.00870611
1922,POINT (-75.09320700000001 40.030714),272231,286142,2,1,2019-11-06T19:54:00Z,2019-11-06,19:54:00,19,201902062028,SUMMERDALE AV / E GODFREY AV,400,Aggravated Assault Firearm,-75.09320699999999,40.03071367
1923,POINT (-75.166023 40.028777),272810,282483,39,1,2019-07-12T00:18:00Z,2019-07-12,00:18:00,0,201939058645,5000 BLOCK WADE ST,400,Aggravated Assault No Firearm,-75.16602289,40.02877665
1924,POINT (-75.229474 39.999143),272814,282487,19,3,2019-11-04T09:58:00Z,2019-11-04,09:58:00,9,201919099572,5000 BLOCK CITY AVE,400,Aggravated Assault No Firearm,-75.22947395,39.99914256
1925,POINT (-75.128409 40.049468),272978,284935,35,1,2019-03-26T12:03:00Z,2019-03-26,12:03:00,12,201935026110,6400 BLOCK N FAIRHILL ST,400,Aggravated Assault No Firearm,-75.12840851,40.04946847
1926,POINT (-75.131663 39.985623),272997,285344,26,3,2019-09-29T16:41:00Z,2019-09-29,16:41:00,16,201926042142,2300 BLOCK N FRONT ST,400,Aggravated Assault No Firearm,-75.13166282,39.98562281
1927,POINT (-75.147058 40.048303),273156,281258,35,3,2019-10-02T23:45:00Z,2019-10-02,23:45:00,23,201935090501,6200 BLOCK N SMEDLEY ST,400,Aggravated Assault No Firearm,-75.14705772,40.0483027
1928,POINT (-75.13212 40.041208),273320,291682,35,1,2019-05-02T14:53:00Z,2019-05-02,14:53:00,14,201935038792,5800 BLOCK N MARSHALL ST,400,Aggravated Assault No Firearm,-75.13212025,40.04120808
1929,POINT (-75.16687 39.994867),273094,280416,22,1,2019-05-29T13:13:00Z,2019-05-29,13:13:00,13,201922044980,2100 BLOCK W LEHIGH AVE,400,Aggravated Assault No Firearm,-75.16686991,39.99486657
1930,POINT (-75.250776 39.975527),273248,282529,19,1,2019-09-18T16:42:00Z,2019-09-18,16:42:00,16,201919082840,6500 BLOCK LANSDOWNE AVE,400,Aggravated Assault No Firearm,-75.25077624,39.97552681
1931,POINT (-75.250776 39.975527),273250,282531,19,1,2019-12-09T10:43:00Z,2019-12-09,10:43:00,10,201919109935,6500 BLOCK LANSDOWNE AVE,400,Aggravated Assault No Firearm,-75.25077624,39.97552681
1932,POINT (-75.19587 39.93542),273198,282084,17,2,2019-02-27T17:43:00Z,2019-02-27,17:43:00,17,201917007935,1400 BLOCK S 31ST ST,400,Aggravated Assault Firearm,-75.19587029,39.93542005
1933,POINT (-75.110839 39.988691),273449,287048,24,2,2019-08-19T09:04:00Z,2019-08-19,09:04:00,9,201924081053,3000 BLOCK JANNEY ST,400,Aggravated Assault No Firearm,-75.11083855,39.98869078
1934,POINT (-75.16734599999999 39.959889),272477,283675,9,2,2019-10-12T06:11:00Z,2019-10-12,06:11:00,6,201909042797,0 BLOCK FRANKLIN TOWN BLVD WAWA,400,Aggravated Assault No Firearm,-75.16734625,39.95988852
1935,POINT (-75.03631900000001 40.073365),273989,288781,7,2,2019-05-19T02:40:00Z,2019-05-19,02:40:00,2,201907012981,9000 BLOCK E ROOSEVELT BLVD,400,Aggravated Assault No Firearm,-75.03631868,40.07336457
